ordinal,category,category_name,total
40,5,kExcludedExcited,598.0
41,0,kCentralGround,234.0
42,5,kExcludedExcited,3562.0
43,0,kCentralGround,1872.0
44,5,kExcludedExcited,3588.0
45,0,kCentralGround,1872.0
47,0,kCentralGround,26988.0
48,5,kExcludedExcited,20072.0
49,0,kCentralGround,9724.0
50,5,kExcludedExcited,20852.0
51,0,kCentralGround,9802.0
53,0,kCentralGround,29198.0
54,0,kCentralGround,156910.0
55,5,kExcludedExcited,20592.0
56,0,kCentralGround,10426.0
64,5,kExcludedExcited,4248.0
65,0,kCentralGround,2088.0
66,5,kExcludedExcited,27072.0
67,0,kCentralGround,14952.0
68,5,kExcludedExcited,29136.0
69,0,kCentralGround,15288.0
70,0,kCentralGround,236496.0
71,5,kExcludedExcited,168120.0
72,0,kCentralGround,86448.0
73,5,kExcludedExcited,169896.0
74,0,kCentralGround,82440.0
75,0,kCentralGround,239016.0
77,0,kCentralGround,1296336.0
78,5,kExcludedExcited,167712.0
79,0,kCentralGround,86232.0
81,4,kExcludedVector,4524.0
82,0,kCentralGround,1898.0
84,4,kExcludedVector,461318.0
85,0,kCentralGround,210288.0
87,4,kExcludedVector,2045082.0
88,0,kCentralGround,928148.0
90,4,kExcludedVector,2042430.0
91,0,kCentralGround,934596.0
93,4,kExcludedVector,2559240.0
94,0,kCentralGround,2934840.0
96,4,kExcludedVector,11576184.0
97,0,kCentralGround,13302192.0
99,4,kExcludedVector,11545992.0
100,0,kCentralGround,13297632.0
101,0,kCentralGround,13307904.0
102,4,kExcludedVector,11580864.0
104,0,kCentralGround,13326576.0
105,4,kExcludedVector,11612160.0
107,0,kCentralGround,2944968.0
108,4,kExcludedVector,2558136.0
110,0,kCentralGround,930592.0
111,4,kExcludedVector,2049242.0
113,0,kCentralGround,933608.0
114,4,kExcludedVector,2057536.0
116,0,kCentralGround,211796.0
117,4,kExcludedVector,459914.0
119,0,kCentralGround,2004.0
120,4,kExcludedVector,4574.0
122,0,kCentralGround,95880.0
123,5,kExcludedExcited,175224.0
124,0,kCentralGround,1316376.0
126,0,kCentralGround,232104.0
127,0,kCentralGround,94224.0
128,5,kExcludedExcited,172536.0
129,0,kCentralGround,92712.0
130,5,kExcludedExcited,176544.0
131,0,kCentralGround,238392.0
132,0,kCentralGround,15768.0
133,5,kExcludedExcited,29592.0
134,0,kCentralGround,15480.0
135,5,kExcludedExcited,30192.0
136,0,kCentralGround,2304.0
137,5,kExcludedExcited,4560.0
145,0,kCentralGround,17550.0
146,5,kExcludedExcited,25454.0
147,0,kCentralGround,156208.0
148,0,kCentralGround,29562.0
150,0,kCentralGround,16250.0
151,5,kExcludedExcited,23894.0
152,0,kCentralGround,16718.0
153,5,kExcludedExcited,23322.0
154,0,kCentralGround,30524.0
156,0,kCentralGround,2990.0
157,5,kExcludedExcited,4420.0
158,0,kCentralGround,3302.0
159,5,kExcludedExcited,4732.0
160,0,kCentralGround,390.0
161,5,kExcludedExcited,780.0
