ordinal,category,category_name,total
25,2,kMultiplyHeavy,2.0
26,2,kMultiplyHeavy,4.0
27,2,kMultiplyHeavy,2.0
28,2,kMultiplyHeavy,6.0
29,2,kMultiplyHeavy,4.0
30,2,kMultiplyHeavy,14.0
33,5,kExcludedExcited,16.0
34,5,kExcludedExcited,16.0
35,5,kExcludedExcited,77.0
36,5,kExcludedExcited,51.0
37,5,kExcludedExcited,43.0
38,5,kExcludedExcited,60.0
39,5,kExcludedExcited,6.0
40,5,kExcludedExcited,582.0
41,0,kCentralGround,527.0
42,5,kExcludedExcited,2209.0
43,0,kCentralGround,2124.0
44,5,kExcludedExcited,2266.0
45,0,kCentralGround,2176.0
46,5,kExcludedExcited,54.0
47,0,kCentralGround,2064.0
48,5,kExcludedExcited,6507.0
49,0,kCentralGround,6609.0
50,5,kExcludedExcited,7780.0
51,0,kCentralGround,7839.0
52,5,kExcludedExcited,46.0
53,0,kCentralGround,2089.0
54,0,kCentralGround,8526.0
55,5,kExcludedExcited,6442.0
56,0,kCentralGround,6657.0
58,2,kMultiplyHeavy,44.0
59,2,kMultiplyHeavy,40.0
60,2,kMultiplyHeavy,272.0
61,2,kMultiplyHeavy,296.0
62,2,kMultiplyHeavy,272.0
63,2,kMultiplyHeavy,290.0
64,5,kExcludedExcited,2784.0
65,0,kCentralGround,3103.0
66,5,kExcludedExcited,9348.0
67,0,kCentralGround,10143.0
68,5,kExcludedExcited,9227.0
69,0,kCentralGround,10054.0
70,0,kCentralGround,12015.0
71,5,kExcludedExcited,27918.0
72,0,kCentralGround,31601.0
73,5,kExcludedExcited,31344.0
74,0,kCentralGround,34834.0
75,0,kCentralGround,12158.0
77,0,kCentralGround,52942.0
78,5,kExcludedExcited,27698.0
79,0,kCentralGround,31916.0
81,4,kExcludedVector,89.0
82,0,kCentralGround,44.0
84,4,kExcludedVector,10350.0
85,0,kCentralGround,4832.0
87,4,kExcludedVector,44917.0
88,0,kCentralGround,20738.0
90,4,kExcludedVector,44637.0
91,0,kCentralGround,20725.0
93,4,kExcludedVector,86634.0
94,0,kCentralGround,102263.0
96,4,kExcludedVector,374215.0
97,0,kCentralGround,438740.0
99,4,kExcludedVector,373084.0
100,0,kCentralGround,437869.0
101,0,kCentralGround,439109.0
102,4,kExcludedVector,374286.0
104,0,kCentralGround,439126.0
105,4,kExcludedVector,372678.0
107,0,kCentralGround,103478.0
108,4,kExcludedVector,87635.0
110,0,kCentralGround,20551.0
111,4,kExcludedVector,44626.0
113,0,kCentralGround,20763.0
114,4,kExcludedVector,45016.0
116,0,kCentralGround,4841.0
117,4,kExcludedVector,10413.0
119,0,kCentralGround,50.0
120,4,kExcludedVector,97.0
122,0,kCentralGround,32333.0
123,5,kExcludedExcited,27564.0
124,0,kCentralGround,52055.0
126,0,kCentralGround,12360.0
127,0,kCentralGround,35496.0
128,5,kExcludedExcited,30969.0
129,0,kCentralGround,32622.0
130,5,kExcludedExcited,28003.0
131,0,kCentralGround,12498.0
132,0,kCentralGround,10636.0
133,5,kExcludedExcited,9510.0
134,0,kCentralGround,10670.0
135,5,kExcludedExcited,9355.0
136,0,kCentralGround,3406.0
137,5,kExcludedExcited,2852.0
138,2,kMultiplyHeavy,298.0
139,2,kMultiplyHeavy,306.0
140,2,kMultiplyHeavy,262.0
141,2,kMultiplyHeavy,316.0
142,2,kMultiplyHeavy,40.0
143,2,kMultiplyHeavy,68.0
145,0,kCentralGround,6773.0
146,5,kExcludedExcited,6359.0
147,0,kCentralGround,8330.0
148,0,kCentralGround,2147.0
149,5,kExcludedExcited,53.0
150,0,kCentralGround,7957.0
151,5,kExcludedExcited,7619.0
152,0,kCentralGround,6833.0
153,5,kExcludedExcited,6552.0
154,0,kCentralGround,2039.0
155,5,kExcludedExcited,54.0
156,0,kCentralGround,2244.0
157,5,kExcludedExcited,2263.0
158,0,kCentralGround,2281.0
159,5,kExcludedExcited,2215.0
160,0,kCentralGround,609.0
161,5,kExcludedExcited,596.0
162,5,kExcludedExcited,17.0
163,5,kExcludedExcited,65.0
164,5,kExcludedExcited,79.0
165,5,kExcludedExcited,59.0
166,5,kExcludedExcited,73.0
167,5,kExcludedExcited,7.0
168,5,kExcludedExcited,22.0
171,2,kMultiplyHeavy,4.0
172,2,kMultiplyHeavy,4.0
173,2,kMultiplyHeavy,14.0
174,2,kMultiplyHeavy,8.0
