ordinal,category,category_name,total
25,2,kMultiplyHeavy,2.0
27,2,kMultiplyHeavy,8.0
28,2,kMultiplyHeavy,8.0
29,2,kMultiplyHeavy,10.0
30,2,kMultiplyHeavy,6.0
31,2,kMultiplyHeavy,2.0
33,5,kExcludedExcited,14.0
34,5,kExcludedExcited,11.0
35,5,kExcludedExcited,78.0
36,5,kExcludedExcited,58.0
37,5,kExcludedExcited,74.0
38,5,kExcludedExcited,59.0
39,5,kExcludedExcited,14.0
40,5,kExcludedExcited,574.0
41,0,kCentralGround,575.0
42,5,kExcludedExcited,2230.0
43,0,kCentralGround,2139.0
44,5,kExcludedExcited,2128.0
45,0,kCentralGround,2033.0
46,5,kExcludedExcited,49.0
47,0,kCentralGround,2038.0
48,5,kExcludedExcited,6662.0
49,0,kCentralGround,6565.0
50,5,kExcludedExcited,7667.0
51,0,kCentralGround,7881.0
52,5,kExcludedExcited,66.0
53,0,kCentralGround,2128.0
54,0,kCentralGround,8382.0
55,5,kExcludedExcited,6401.0
56,0,kCentralGround,6639.0
57,2,kMultiplyHeavy,3.0
58,2,kMultiplyHeavy,92.0
59,2,kMultiplyHeavy,42.0
60,2,kMultiplyHeavy,334.0
61,2,kMultiplyHeavy,334.0
62,2,kMultiplyHeavy,330.0
63,2,kMultiplyHeavy,298.0
64,5,kExcludedExcited,2758.0
65,0,kCentralGround,3131.0
66,5,kExcludedExcited,9335.0
67,0,kCentralGround,10195.0
68,5,kExcludedExcited,9346.0
69,0,kCentralGround,10013.0
70,0,kCentralGround,12177.0
71,5,kExcludedExcited,27784.0
72,0,kCentralGround,31977.0
73,5,kExcludedExcited,31147.0
74,0,kCentralGround,34985.0
75,0,kCentralGround,12198.0
77,0,kCentralGround,52878.0
78,5,kExcludedExcited,27833.0
79,0,kCentralGround,31930.0
81,4,kExcludedVector,85.0
82,0,kCentralGround,30.0
84,4,kExcludedVector,10348.0
85,0,kCentralGround,4823.0
87,4,kExcludedVector,45113.0
88,0,kCentralGround,20789.0
90,4,kExcludedVector,44441.0
91,0,kCentralGround,20395.0
93,4,kExcludedVector,86707.0
94,0,kCentralGround,102826.0
96,4,kExcludedVector,373256.0
97,0,kCentralGround,438911.0
99,4,kExcludedVector,372581.0
100,0,kCentralGround,436540.0
101,0,kCentralGround,438499.0
102,4,kExcludedVector,373732.0
104,0,kCentralGround,438533.0
105,4,kExcludedVector,373755.0
107,0,kCentralGround,103107.0
108,4,kExcludedVector,87322.0
110,0,kCentralGround,20459.0
111,4,kExcludedVector,44603.0
113,0,kCentralGround,20578.0
114,4,kExcludedVector,44964.0
116,0,kCentralGround,4906.0
117,4,kExcludedVector,10347.0
119,0,kCentralGround,36.0
120,4,kExcludedVector,103.0
122,0,kCentralGround,32812.0
123,5,kExcludedExcited,27562.0
124,0,kCentralGround,51804.0
126,0,kCentralGround,12219.0
127,0,kCentralGround,35183.0
128,5,kExcludedExcited,30758.0
129,0,kCentralGround,32373.0
130,5,kExcludedExcited,28091.0
131,0,kCentralGround,12004.0
132,0,kCentralGround,10541.0
133,5,kExcludedExcited,9545.0
134,0,kCentralGround,10691.0
135,5,kExcludedExcited,9328.0
136,0,kCentralGround,3209.0
137,5,kExcludedExcited,2872.0
138,2,kMultiplyHeavy,248.0
139,2,kMultiplyHeavy,260.0
140,2,kMultiplyHeavy,288.0
141,2,kMultiplyHeavy,304.0
142,2,kMultiplyHeavy,48.0
143,2,kMultiplyHeavy,44.0
145,0,kCentralGround,6652.0
146,5,kExcludedExcited,6608.0
147,0,kCentralGround,8293.0
148,0,kCentralGround,2075.0
149,5,kExcludedExcited,47.0
150,0,kCentralGround,7990.0
151,5,kExcludedExcited,7788.0
152,0,kCentralGround,6857.0
153,5,kExcludedExcited,6443.0
154,0,kCentralGround,2145.0
155,5,kExcludedExcited,61.0
156,0,kCentralGround,2206.0
157,5,kExcludedExcited,2176.0
158,0,kCentralGround,2176.0
159,5,kExcludedExcited,2321.0
160,0,kCentralGround,586.0
161,5,kExcludedExcited,626.0
162,5,kExcludedExcited,10.0
163,5,kExcludedExcited,57.0
164,5,kExcludedExcited,48.0
165,5,kExcludedExcited,51.0
166,5,kExcludedExcited,67.0
167,5,kExcludedExcited,10.0
168,5,kExcludedExcited,23.0
171,2,kMultiplyHeavy,2.0
172,2,kMultiplyHeavy,2.0
173,2,kMultiplyHeavy,24.0
174,2,kMultiplyHeavy,4.0
