ordinal,category,category_name,total
40,5,kExcludedExcited,20.0
41,0,kCentralGround,12.0
42,5,kExcludedExcited,119.0
43,0,kCentralGround,67.0
44,5,kExcludedExcited,130.0
45,0,kCentralGround,68.0
47,0,kCentralGround,1114.0
48,5,kExcludedExcited,753.0
49,0,kCentralGround,364.0
50,5,kExcludedExcited,782.0
51,0,kCentralGround,388.0
53,0,kCentralGround,1064.0
54,0,kCentralGround,6044.0
55,5,kExcludedExcited,758.0
56,0,kCentralGround,405.0
64,5,kExcludedExcited,200.0
65,0,kCentralGround,99.0
66,5,kExcludedExcited,1205.0
67,0,kCentralGround,604.0
68,5,kExcludedExcited,1228.0
69,0,kCentralGround,553.0
70,0,kCentralGround,10005.0
71,5,kExcludedExcited,7157.0
72,0,kCentralGround,3539.0
73,5,kExcludedExcited,7038.0
74,0,kCentralGround,3579.0
75,0,kCentralGround,9831.0
77,0,kCentralGround,54148.0
78,5,kExcludedExcited,7028.0
79,0,kCentralGround,3438.0
81,4,kExcludedVector,172.0
82,0,kCentralGround,76.0
84,4,kExcludedVector,17662.0
85,0,kCentralGround,7991.0
87,4,kExcludedVector,78942.0
88,0,kCentralGround,36108.0
90,4,kExcludedVector,79104.0
91,0,kCentralGround,35943.0
93,4,kExcludedVector,106365.0
94,0,kCentralGround,122872.0
96,4,kExcludedVector,482156.0
97,0,kCentralGround,555687.0
99,4,kExcludedVector,481937.0
100,0,kCentralGround,553722.0
101,0,kCentralGround,554377.0
102,4,kExcludedVector,482582.0
104,0,kCentralGround,555628.0
105,4,kExcludedVector,483622.0
107,0,kCentralGround,122847.0
108,4,kExcludedVector,106532.0
110,0,kCentralGround,36060.0
111,4,kExcludedVector,78930.0
113,0,kCentralGround,35968.0
114,4,kExcludedVector,79068.0
116,0,kCentralGround,8197.0
117,4,kExcludedVector,17681.0
119,0,kCentralGround,73.0
120,4,kExcludedVector,168.0
122,0,kCentralGround,3893.0
123,5,kExcludedExcited,7348.0
124,0,kCentralGround,54622.0
126,0,kCentralGround,9770.0
127,0,kCentralGround,3761.0
128,5,kExcludedExcited,7431.0
129,0,kCentralGround,3693.0
130,5,kExcludedExcited,7368.0
131,0,kCentralGround,9975.0
132,0,kCentralGround,687.0
133,5,kExcludedExcited,1228.0
134,0,kCentralGround,623.0
135,5,kExcludedExcited,1275.0
136,0,kCentralGround,99.0
137,5,kExcludedExcited,207.0
139,2,kMultiplyHeavy,2.0
145,0,kCentralGround,652.0
146,5,kExcludedExcited,925.0
147,0,kCentralGround,6056.0
148,0,kCentralGround,1116.0
150,0,kCentralGround,625.0
151,5,kExcludedExcited,985.0
152,0,kCentralGround,627.0
153,5,kExcludedExcited,974.0
154,0,kCentralGround,1089.0
156,0,kCentralGround,127.0
157,5,kExcludedExcited,177.0
158,0,kCentralGround,127.0
159,5,kExcludedExcited,146.0
160,0,kCentralGround,29.0
161,5,kExcludedExcited,29.0
