ordinal,category,category_name,total
40,5,kExcludedExcited,21.0
41,0,kCentralGround,14.0
42,5,kExcludedExcited,133.0
43,0,kCentralGround,57.0
44,5,kExcludedExcited,123.0
45,0,kCentralGround,74.0
47,0,kCentralGround,1036.0
48,5,kExcludedExcited,758.0
49,0,kCentralGround,378.0
50,5,kExcludedExcited,819.0
51,0,kCentralGround,412.0
53,0,kCentralGround,1112.0
54,0,kCentralGround,6002.0
55,5,kExcludedExcited,811.0
56,0,kCentralGround,455.0
64,5,kExcludedExcited,181.0
65,0,kCentralGround,99.0
66,5,kExcludedExcited,1182.0
67,0,kCentralGround,566.0
68,5,kExcludedExcited,1230.0
69,0,kCentralGround,600.0
70,0,kCentralGround,9845.0
71,5,kExcludedExcited,7092.0
72,0,kCentralGround,3675.0
73,5,kExcludedExcited,6875.0
74,0,kCentralGround,3493.0
75,0,kCentralGround,9668.0
77,0,kCentralGround,54402.0
78,5,kExcludedExcited,7016.0
79,0,kCentralGround,3526.0
81,4,kExcludedVector,171.0
82,0,kCentralGround,79.0
84,4,kExcludedVector,17767.0
85,0,kCentralGround,8154.0
87,4,kExcludedVector,79383.0
88,0,kCentralGround,35989.0
90,4,kExcludedVector,78808.0
91,0,kCentralGround,35850.0
93,4,kExcludedVector,106832.0
94,0,kCentralGround,122401.0
96,4,kExcludedVector,481581.0
97,0,kCentralGround,554172.0
99,4,kExcludedVector,481187.0
100,0,kCentralGround,553343.0
101,0,kCentralGround,555717.0
102,4,kExcludedVector,484169.0
104,0,kCentralGround,553529.0
105,4,kExcludedVector,483643.0
107,0,kCentralGround,122745.0
108,4,kExcludedVector,106168.0
110,0,kCentralGround,35931.0
111,4,kExcludedVector,78585.0
113,0,kCentralGround,35993.0
114,4,kExcludedVector,78666.0
116,0,kCentralGround,8259.0
117,4,kExcludedVector,17962.0
119,0,kCentralGround,81.0
120,4,kExcludedVector,190.0
122,0,kCentralGround,3951.0
123,5,kExcludedExcited,7378.0
124,0,kCentralGround,54441.0
126,0,kCentralGround,9896.0
127,0,kCentralGround,3883.0
128,5,kExcludedExcited,7115.0
129,0,kCentralGround,3827.0
130,5,kExcludedExcited,7227.0
131,0,kCentralGround,9900.0
132,0,kCentralGround,646.0
133,5,kExcludedExcited,1296.0
134,0,kCentralGround,681.0
135,5,kExcludedExcited,1231.0
136,0,kCentralGround,94.0
137,5,kExcludedExcited,197.0
145,0,kCentralGround,647.0
146,5,kExcludedExcited,918.0
147,0,kCentralGround,6088.0
148,0,kCentralGround,1086.0
150,0,kCentralGround,609.0
151,5,kExcludedExcited,978.0
152,0,kCentralGround,607.0
153,5,kExcludedExcited,963.0
154,0,kCentralGround,1137.0
156,0,kCentralGround,122.0
157,5,kExcludedExcited,160.0
158,0,kCentralGround,110.0
159,5,kExcludedExcited,183.0
160,0,kCentralGround,22.0
161,5,kExcludedExcited,25.0
