ordinal,category,category_name,total
40,5,kExcludedExcited,728.0
41,0,kCentralGround,312.0
42,5,kExcludedExcited,3562.0
43,0,kCentralGround,1898.0
44,5,kExcludedExcited,3536.0
45,0,kCentralGround,1872.0
47,0,kCentralGround,28028.0
48,5,kExcludedExcited,20020.0
49,0,kCentralGround,9698.0
50,5,kExcludedExcited,19942.0
51,0,kCentralGround,10504.0
53,0,kCentralGround,27430.0
54,0,kCentralGround,156026.0
55,5,kExcludedExcited,20592.0
56,0,kCentralGround,9178.0
64,5,kExcludedExcited,4152.0
65,0,kCentralGround,2400.0
66,5,kExcludedExcited,28440.0
67,0,kCentralGround,14280.0
68,5,kExcludedExcited,29352.0
69,0,kCentralGround,14472.0
70,0,kCentralGround,236424.0
71,5,kExcludedExcited,171768.0
72,0,kCentralGround,84840.0
73,5,kExcludedExcited,169464.0
74,0,kCentralGround,85320.0
75,0,kCentralGround,234600.0
77,0,kCentralGround,1301640.0
78,5,kExcludedExcited,168576.0
79,0,kCentralGround,86472.0
81,4,kExcludedVector,3894.0
82,0,kCentralGround,2288.0
84,4,kExcludedVector,463840.0
85,0,kCentralGround,204802.0
87,4,kExcludedVector,2057614.0
88,0,kCentralGround,928408.0
90,4,kExcludedVector,2056470.0
91,0,kCentralGround,937560.0
93,4,kExcludedVector,2538120.0
94,0,kCentralGround,2954160.0
96,4,kExcludedVector,11557224.0
97,0,kCentralGround,13291176.0
99,4,kExcludedVector,11579136.0
100,0,kCentralGround,13276296.0
101,0,kCentralGround,13311816.0
102,4,kExcludedVector,11586600.0
104,0,kCentralGround,13310760.0
105,4,kExcludedVector,11590296.0
107,0,kCentralGround,2937792.0
108,4,kExcludedVector,2563152.0
110,0,kCentralGround,933946.0
111,4,kExcludedVector,2050022.0
113,0,kCentralGround,931008.0
114,4,kExcludedVector,2054156.0
116,0,kCentralGround,209508.0
117,4,kExcludedVector,462098.0
119,0,kCentralGround,1976.0
120,4,kExcludedVector,3878.0
122,0,kCentralGround,89568.0
123,5,kExcludedExcited,174768.0
124,0,kCentralGround,1320480.0
126,0,kCentralGround,230688.0
127,0,kCentralGround,93384.0
128,5,kExcludedExcited,172992.0
129,0,kCentralGround,92208.0
130,5,kExcludedExcited,174696.0
131,0,kCentralGround,239976.0
132,0,kCentralGround,16512.0
133,5,kExcludedExcited,29640.0
134,0,kCentralGround,15816.0
135,5,kExcludedExcited,28536.0
136,0,kCentralGround,2448.0
137,5,kExcludedExcited,5328.0
145,0,kCentralGround,15808.0
146,5,kExcludedExcited,23218.0
147,0,kCentralGround,154882.0
148,0,kCentralGround,29016.0
150,0,kCentralGround,14820.0
151,5,kExcludedExcited,24180.0
152,0,kCentralGround,16796.0
153,5,kExcludedExcited,24908.0
154,0,kCentralGround,28756.0
156,0,kCentralGround,2938.0
157,5,kExcludedExcited,4160.0
158,0,kCentralGround,3068.0
159,5,kExcludedExcited,4550.0
160,0,kCentralGround,572.0
161,5,kExcludedExcited,962.0
