ordinal,category,category_name,total
27,2,kMultiplyHeavy,2.0
28,2,kMultiplyHeavy,8.0
29,2,kMultiplyHeavy,6.0
30,2,kMultiplyHeavy,14.0
33,5,kExcludedExcited,1.0
34,5,kExcludedExcited,23.0
35,5,kExcludedExcited,11.0
36,5,kExcludedExcited,87.0
37,5,kExcludedExcited,13.0
38,5,kExcludedExcited,91.0
39,5,kExcludedExcited,11.0
40,5,kExcludedExcited,72.0
41,0,kCentralGround,683.0
42,5,kExcludedExcited,327.0
43,0,kCentralGround,3144.0
44,5,kExcludedExcited,363.0
45,0,kCentralGround,3218.0
46,5,kExcludedExcited,62.0
47,0,kCentralGround,1947.0
48,5,kExcludedExcited,1875.0
49,0,kCentralGround,12535.0
50,5,kExcludedExcited,1892.0
51,0,kCentralGround,14024.0
52,5,kExcludedExcited,81.0
53,0,kCentralGround,1828.0
54,0,kCentralGround,9442.0
55,5,kExcludedExcited,1847.0
56,0,kCentralGround,12758.0
58,2,kMultiplyHeavy,30.0
59,2,kMultiplyHeavy,66.0
60,2,kMultiplyHeavy,116.0
61,2,kMultiplyHeavy,322.0
62,2,kMultiplyHeavy,158.0
63,2,kMultiplyHeavy,302.0
64,5,kExcludedExcited,356.0
65,0,kCentralGround,2785.0
66,5,kExcludedExcited,1706.0
67,0,kCentralGround,13274.0
68,5,kExcludedExcited,1796.0
69,0,kCentralGround,13071.0
70,0,kCentralGround,11413.0
71,5,kExcludedExcited,10259.0
72,0,kCentralGround,54351.0
73,5,kExcludedExcited,10104.0
74,0,kCentralGround,58157.0
75,0,kCentralGround,11425.0
77,0,kCentralGround,60541.0
78,5,kExcludedExcited,10455.0
79,0,kCentralGround,54239.0
81,4,kExcludedVector,101.0
82,0,kCentralGround,66.0
84,4,kExcludedVector,9173.0
85,0,kCentralGround,4258.0
87,4,kExcludedVector,47432.0
88,0,kCentralGround,21630.0
90,4,kExcludedVector,47217.0
91,0,kCentralGround,22045.0
93,4,kExcludedVector,74523.0
94,0,kCentralGround,87199.0
96,4,kExcludedVector,373380.0
97,0,kCentralGround,436584.0
99,4,kExcludedVector,373016.0
100,0,kCentralGround,435427.0
101,0,kCentralGround,437474.0
102,4,kExcludedVector,373528.0
104,0,kCentralGround,436400.0
105,4,kExcludedVector,374012.0
107,0,kCentralGround,87504.0
108,4,kExcludedVector,74102.0
110,0,kCentralGround,21758.0
111,4,kExcludedVector,47120.0
113,0,kCentralGround,21963.0
114,4,kExcludedVector,47192.0
116,0,kCentralGround,4301.0
117,4,kExcludedVector,9478.0
119,0,kCentralGround,50.0
120,4,kExcludedVector,123.0
122,0,kCentralGround,55570.0
123,5,kExcludedExcited,10501.0
124,0,kCentralGround,60410.0
126,0,kCentralGround,11319.0
127,0,kCentralGround,58878.0
128,5,kExcludedExcited,9990.0
129,0,kCentralGround,55734.0
130,5,kExcludedExcited,10456.0
131,0,kCentralGround,11499.0
132,0,kCentralGround,13205.0
133,5,kExcludedExcited,1790.0
134,0,kCentralGround,13436.0
135,5,kExcludedExcited,1614.0
136,0,kCentralGround,2875.0
137,5,kExcludedExcited,359.0
138,2,kMultiplyHeavy,324.0
139,2,kMultiplyHeavy,128.0
140,2,kMultiplyHeavy,280.0
141,2,kMultiplyHeavy,146.0
142,2,kMultiplyHeavy,64.0
143,2,kMultiplyHeavy,24.0
145,0,kCentralGround,13019.0
146,5,kExcludedExcited,1820.0
147,0,kCentralGround,9600.0
148,0,kCentralGround,1898.0
149,5,kExcludedExcited,56.0
150,0,kCentralGround,14155.0
151,5,kExcludedExcited,1951.0
152,0,kCentralGround,12778.0
153,5,kExcludedExcited,1757.0
154,0,kCentralGround,1912.0
155,5,kExcludedExcited,61.0
156,0,kCentralGround,3324.0
157,5,kExcludedExcited,359.0
158,0,kCentralGround,3296.0
159,5,kExcludedExcited,372.0
160,0,kCentralGround,685.0
161,5,kExcludedExcited,56.0
162,5,kExcludedExcited,8.0
163,5,kExcludedExcited,78.0
164,5,kExcludedExcited,14.0
165,5,kExcludedExcited,71.0
166,5,kExcludedExcited,7.0
167,5,kExcludedExcited,15.0
171,2,kMultiplyHeavy,8.0
172,2,kMultiplyHeavy,8.0
173,2,kMultiplyHeavy,10.0
174,2,kMultiplyHeavy,6.0
175,2,kMultiplyHeavy,4.0
