ordinal,category,category_name,total
27,2,kMultiplyHeavy,6.0
28,2,kMultiplyHeavy,4.0
29,2,kMultiplyHeavy,2.0
30,2,kMultiplyHeavy,6.0
34,5,kExcludedExcited,19.0
35,5,kExcludedExcited,13.0
36,5,kExcludedExcited,79.0
37,5,kExcludedExcited,19.0
38,5,kExcludedExcited,85.0
39,5,kExcludedExcited,17.0
40,5,kExcludedExcited,49.0
41,0,kCentralGround,606.0
42,5,kExcludedExcited,356.0
43,0,kCentralGround,3283.0
44,5,kExcludedExcited,337.0
45,0,kCentralGround,3247.0
46,5,kExcludedExcited,65.0
47,0,kCentralGround,1879.0
48,5,kExcludedExcited,1806.0
49,0,kCentralGround,12690.0
50,5,kExcludedExcited,1875.0
51,0,kCentralGround,13921.0
52,5,kExcludedExcited,55.0
53,0,kCentralGround,1901.0
54,0,kCentralGround,9681.0
55,5,kExcludedExcited,1771.0
56,0,kCentralGround,12717.0
58,2,kMultiplyHeavy,2.0
59,2,kMultiplyHeavy,64.0
60,2,kMultiplyHeavy,186.0
61,2,kMultiplyHeavy,300.0
62,2,kMultiplyHeavy,152.0
63,2,kMultiplyHeavy,312.0
64,5,kExcludedExcited,352.0
65,0,kCentralGround,2736.0
66,5,kExcludedExcited,1658.0
67,0,kCentralGround,13158.0
68,5,kExcludedExcited,1698.0
69,0,kCentralGround,13461.0
70,0,kCentralGround,11306.0
71,5,kExcludedExcited,10485.0
72,0,kCentralGround,53920.0
73,5,kExcludedExcited,10160.0
74,0,kCentralGround,57598.0
75,0,kCentralGround,11646.0
77,0,kCentralGround,60475.0
78,5,kExcludedExcited,10493.0
79,0,kCentralGround,54694.0
81,4,kExcludedVector,97.0
82,0,kCentralGround,53.0
84,4,kExcludedVector,9469.0
85,0,kCentralGround,4344.0
87,4,kExcludedVector,47345.0
88,0,kCentralGround,21877.0
90,4,kExcludedVector,47014.0
91,0,kCentralGround,21840.0
93,4,kExcludedVector,74362.0
94,0,kCentralGround,87239.0
96,4,kExcludedVector,372270.0
97,0,kCentralGround,435928.0
99,4,kExcludedVector,371876.0
100,0,kCentralGround,435929.0
101,0,kCentralGround,436568.0
102,4,kExcludedVector,373999.0
104,0,kCentralGround,437267.0
105,4,kExcludedVector,374046.0
107,0,kCentralGround,87225.0
108,4,kExcludedVector,74247.0
110,0,kCentralGround,21962.0
111,4,kExcludedVector,46845.0
113,0,kCentralGround,21673.0
114,4,kExcludedVector,47328.0
116,0,kCentralGround,4346.0
117,4,kExcludedVector,9497.0
119,0,kCentralGround,51.0
120,4,kExcludedVector,130.0
122,0,kCentralGround,55200.0
123,5,kExcludedExcited,10521.0
124,0,kCentralGround,60001.0
126,0,kCentralGround,11489.0
127,0,kCentralGround,59043.0
128,5,kExcludedExcited,9922.0
129,0,kCentralGround,55808.0
130,5,kExcludedExcited,10387.0
131,0,kCentralGround,11214.0
132,0,kCentralGround,13253.0
133,5,kExcludedExcited,1746.0
134,0,kCentralGround,13381.0
135,5,kExcludedExcited,1724.0
136,0,kCentralGround,2834.0
137,5,kExcludedExcited,316.0
138,2,kMultiplyHeavy,324.0
139,2,kMultiplyHeavy,150.0
140,2,kMultiplyHeavy,304.0
141,2,kMultiplyHeavy,178.0
142,2,kMultiplyHeavy,62.0
143,2,kMultiplyHeavy,30.0
145,0,kCentralGround,12886.0
146,5,kExcludedExcited,1861.0
147,0,kCentralGround,9460.0
148,0,kCentralGround,1958.0
149,5,kExcludedExcited,67.0
150,0,kCentralGround,14233.0
151,5,kExcludedExcited,1974.0
152,0,kCentralGround,13033.0
153,5,kExcludedExcited,1910.0
154,0,kCentralGround,1865.0
155,5,kExcludedExcited,56.0
156,0,kCentralGround,3268.0
157,5,kExcludedExcited,317.0
158,0,kCentralGround,3283.0
159,5,kExcludedExcited,329.0
160,0,kCentralGround,628.0
161,5,kExcludedExcited,64.0
162,5,kExcludedExcited,13.0
163,5,kExcludedExcited,86.0
164,5,kExcludedExcited,10.0
165,5,kExcludedExcited,83.0
166,5,kExcludedExcited,11.0
167,5,kExcludedExcited,23.0
171,2,kMultiplyHeavy,12.0
172,2,kMultiplyHeavy,6.0
173,2,kMultiplyHeavy,4.0
174,2,kMultiplyHeavy,4.0
