ordinal,category,category_name,total
40,5,kExcludedExcited,468.0
41,0,kCentralGround,208.0
42,5,kExcludedExcited,3328.0
43,0,kCentralGround,1924.0
44,5,kExcludedExcited,3406.0
45,0,kCentralGround,1768.0
47,0,kCentralGround,28444.0
48,5,kExcludedExcited,20540.0
49,0,kCentralGround,10712.0
50,5,kExcludedExcited,19500.0
51,0,kCentralGround,9672.0
53,0,kCentralGround,27898.0
54,0,kCentralGround,153530.0
55,5,kExcludedExcited,19994.0
56,0,kCentralGround,10400.0
64,5,kExcludedExcited,4512.0
65,0,kCentralGround,2400.0
66,5,kExcludedExcited,27792.0
67,0,kCentralGround,14232.0
68,5,kExcludedExcited,28944.0
69,0,kCentralGround,13944.0
70,0,kCentralGround,235728.0
71,5,kExcludedExcited,171048.0
72,0,kCentralGround,85056.0
73,5,kExcludedExcited,168480.0
74,0,kCentralGround,87792.0
75,0,kCentralGround,234480.0
77,0,kCentralGround,1304520.0
78,5,kExcludedExcited,167928.0
79,0,kCentralGround,83784.0
81,4,kExcludedVector,4260.0
82,0,kCentralGround,2006.0
84,4,kExcludedVector,458172.0
85,0,kCentralGround,212472.0
87,4,kExcludedVector,2043860.0
88,0,kCentralGround,926536.0
90,4,kExcludedVector,2060994.0
91,0,kCentralGround,946192.0
93,4,kExcludedVector,2542344.0
94,0,kCentralGround,2952072.0
96,4,kExcludedVector,11594304.0
97,0,kCentralGround,13303152.0
99,4,kExcludedVector,11570400.0
100,0,kCentralGround,13307400.0
101,0,kCentralGround,13316280.0
102,4,kExcludedVector,11622696.0
104,0,kCentralGround,13346760.0
105,4,kExcludedVector,11609136.0
107,0,kCentralGround,2936424.0
108,4,kExcludedVector,2557440.0
110,0,kCentralGround,938678.0
111,4,kExcludedVector,2047006.0
113,0,kCentralGround,934622.0
114,4,kExcludedVector,2046304.0
116,0,kCentralGround,206934.0
117,4,kExcludedVector,461240.0
119,0,kCentralGround,2000.0
120,4,kExcludedVector,5460.0
122,0,kCentralGround,93576.0
123,5,kExcludedExcited,173832.0
124,0,kCentralGround,1299960.0
126,0,kCentralGround,236400.0
127,0,kCentralGround,91416.0
128,5,kExcludedExcited,172752.0
129,0,kCentralGround,90936.0
130,5,kExcludedExcited,175248.0
131,0,kCentralGround,233928.0
132,0,kCentralGround,15288.0
133,5,kExcludedExcited,31176.0
134,0,kCentralGround,15864.0
135,5,kExcludedExcited,30792.0
136,0,kCentralGround,2280.0
137,5,kExcludedExcited,4992.0
145,0,kCentralGround,15886.0
146,5,kExcludedExcited,23790.0
147,0,kCentralGround,156286.0
148,0,kCentralGround,29926.0
150,0,kCentralGround,16224.0
151,5,kExcludedExcited,24388.0
152,0,kCentralGround,17966.0
153,5,kExcludedExcited,23062.0
154,0,kCentralGround,29666.0
156,0,kCentralGround,2860.0
157,5,kExcludedExcited,4498.0
158,0,kCentralGround,3016.0
159,5,kExcludedExcited,4368.0
160,0,kCentralGround,442.0
161,5,kExcludedExcited,780.0
