ordinal,category,category_name,total
27,2,kMultiplyHeavy,2.0
28,2,kMultiplyHeavy,4.0
29,2,kMultiplyHeavy,4.0
30,2,kMultiplyHeavy,6.0
33,5,kExcludedExcited,2.0
34,5,kExcludedExcited,25.0
35,5,kExcludedExcited,18.0
36,5,kExcludedExcited,94.0
37,5,kExcludedExcited,21.0
38,5,kExcludedExcited,88.0
39,5,kExcludedExcited,11.0
40,5,kExcludedExcited,64.0
41,0,kCentralGround,643.0
42,5,kExcludedExcited,342.0
43,0,kCentralGround,3221.0
44,5,kExcludedExcited,334.0
45,0,kCentralGround,3134.0
46,5,kExcludedExcited,65.0
47,0,kCentralGround,1901.0
48,5,kExcludedExcited,1872.0
49,0,kCentralGround,12590.0
50,5,kExcludedExcited,1949.0
51,0,kCentralGround,13726.0
52,5,kExcludedExcited,55.0
53,0,kCentralGround,1950.0
54,0,kCentralGround,9494.0
55,5,kExcludedExcited,1876.0
56,0,kCentralGround,12521.0
58,2,kMultiplyHeavy,20.0
59,2,kMultiplyHeavy,74.0
60,2,kMultiplyHeavy,158.0
61,2,kMultiplyHeavy,300.0
62,2,kMultiplyHeavy,188.0
63,2,kMultiplyHeavy,268.0
64,5,kExcludedExcited,305.0
65,0,kCentralGround,2666.0
66,5,kExcludedExcited,1664.0
67,0,kCentralGround,13163.0
68,5,kExcludedExcited,1699.0
69,0,kCentralGround,13174.0
70,0,kCentralGround,11468.0
71,5,kExcludedExcited,10387.0
72,0,kCentralGround,54328.0
73,5,kExcludedExcited,9968.0
74,0,kCentralGround,57960.0
75,0,kCentralGround,11277.0
77,0,kCentralGround,60565.0
78,5,kExcludedExcited,10316.0
79,0,kCentralGround,54317.0
81,4,kExcludedVector,102.0
82,0,kCentralGround,47.0
84,4,kExcludedVector,9118.0
85,0,kCentralGround,4360.0
87,4,kExcludedVector,47015.0
88,0,kCentralGround,21633.0
90,4,kExcludedVector,47338.0
91,0,kCentralGround,21873.0
93,4,kExcludedVector,74856.0
94,0,kCentralGround,87675.0
96,4,kExcludedVector,372509.0
97,0,kCentralGround,436406.0
99,4,kExcludedVector,372788.0
100,0,kCentralGround,434685.0
101,0,kCentralGround,436035.0
102,4,kExcludedVector,374126.0
104,0,kCentralGround,437098.0
105,4,kExcludedVector,372538.0
107,0,kCentralGround,87101.0
108,4,kExcludedVector,74591.0
110,0,kCentralGround,21629.0
111,4,kExcludedVector,47327.0
113,0,kCentralGround,21650.0
114,4,kExcludedVector,47243.0
116,0,kCentralGround,4314.0
117,4,kExcludedVector,9335.0
119,0,kCentralGround,55.0
120,4,kExcludedVector,124.0
122,0,kCentralGround,55212.0
123,5,kExcludedExcited,10496.0
124,0,kCentralGround,60647.0
126,0,kCentralGround,11438.0
127,0,kCentralGround,59141.0
128,5,kExcludedExcited,10001.0
129,0,kCentralGround,56094.0
130,5,kExcludedExcited,10532.0
131,0,kCentralGround,11361.0
132,0,kCentralGround,13430.0
133,5,kExcludedExcited,1726.0
134,0,kCentralGround,13682.0
135,5,kExcludedExcited,1784.0
136,0,kCentralGround,2822.0
137,5,kExcludedExcited,322.0
138,2,kMultiplyHeavy,316.0
139,2,kMultiplyHeavy,162.0
140,2,kMultiplyHeavy,284.0
141,2,kMultiplyHeavy,166.0
142,2,kMultiplyHeavy,60.0
143,2,kMultiplyHeavy,28.0
145,0,kCentralGround,12880.0
146,5,kExcludedExcited,1804.0
147,0,kCentralGround,9251.0
148,0,kCentralGround,1950.0
149,5,kExcludedExcited,69.0
150,0,kCentralGround,14292.0
151,5,kExcludedExcited,1914.0
152,0,kCentralGround,13236.0
153,5,kExcludedExcited,1757.0
154,0,kCentralGround,1908.0
155,5,kExcludedExcited,65.0
156,0,kCentralGround,3312.0
157,5,kExcludedExcited,316.0
158,0,kCentralGround,3301.0
159,5,kExcludedExcited,325.0
160,0,kCentralGround,598.0
161,5,kExcludedExcited,47.0
162,5,kExcludedExcited,5.0
163,5,kExcludedExcited,101.0
164,5,kExcludedExcited,16.0
165,5,kExcludedExcited,92.0
166,5,kExcludedExcited,16.0
167,5,kExcludedExcited,17.0
168,5,kExcludedExcited,1.0
171,2,kMultiplyHeavy,10.0
172,2,kMultiplyHeavy,4.0
173,2,kMultiplyHeavy,4.0
174,2,kMultiplyHeavy,8.0
