ordinal,category,category_name,total
27,2,kMultiplyHeavy,4.0
28,2,kMultiplyHeavy,4.0
29,2,kMultiplyHeavy,4.0
30,2,kMultiplyHeavy,6.0
33,5,kExcludedExcited,3.0
34,5,kExcludedExcited,6.0
35,5,kExcludedExcited,14.0
36,5,kExcludedExcited,86.0
37,5,kExcludedExcited,21.0
38,5,kExcludedExcited,83.0
39,5,kExcludedExcited,11.0
40,5,kExcludedExcited,56.0
41,0,kCentralGround,620.0
42,5,kExcludedExcited,344.0
43,0,kCentralGround,3332.0
44,5,kExcludedExcited,324.0
45,0,kCentralGround,3166.0
46,5,kExcludedExcited,68.0
47,0,kCentralGround,1751.0
48,5,kExcludedExcited,1869.0
49,0,kCentralGround,12336.0
50,5,kExcludedExcited,1952.0
51,0,kCentralGround,14146.0
52,5,kExcludedExcited,65.0
53,0,kCentralGround,1908.0
54,0,kCentralGround,9429.0
55,5,kExcludedExcited,1812.0
56,0,kCentralGround,12556.0
58,2,kMultiplyHeavy,32.0
59,2,kMultiplyHeavy,58.0
60,2,kMultiplyHeavy,186.0
61,2,kMultiplyHeavy,320.0
62,2,kMultiplyHeavy,168.0
63,2,kMultiplyHeavy,290.0
64,5,kExcludedExcited,308.0
65,0,kCentralGround,2692.0
66,5,kExcludedExcited,1725.0
67,0,kCentralGround,13201.0
68,5,kExcludedExcited,1697.0
69,0,kCentralGround,13281.0
70,0,kCentralGround,11249.0
71,5,kExcludedExcited,10351.0
72,0,kCentralGround,54081.0
73,5,kExcludedExcited,10197.0
74,0,kCentralGround,57877.0
75,0,kCentralGround,11300.0
77,0,kCentralGround,60900.0
78,5,kExcludedExcited,10489.0
79,0,kCentralGround,54643.0
81,4,kExcludedVector,105.0
82,0,kCentralGround,32.0
84,4,kExcludedVector,9517.0
85,0,kCentralGround,4293.0
87,4,kExcludedVector,46870.0
88,0,kCentralGround,21394.0
90,4,kExcludedVector,46647.0
91,0,kCentralGround,21508.0
93,4,kExcludedVector,74291.0
94,0,kCentralGround,87847.0
96,4,kExcludedVector,372790.0
97,0,kCentralGround,434975.0
99,4,kExcludedVector,372214.0
100,0,kCentralGround,435889.0
101,0,kCentralGround,436890.0
102,4,kExcludedVector,374042.0
104,0,kCentralGround,437552.0
105,4,kExcludedVector,375106.0
107,0,kCentralGround,87759.0
108,4,kExcludedVector,74369.0
110,0,kCentralGround,21395.0
111,4,kExcludedVector,47152.0
113,0,kCentralGround,21433.0
114,4,kExcludedVector,47230.0
116,0,kCentralGround,4348.0
117,4,kExcludedVector,9411.0
119,0,kCentralGround,46.0
120,4,kExcludedVector,103.0
122,0,kCentralGround,55998.0
123,5,kExcludedExcited,10325.0
124,0,kCentralGround,60287.0
126,0,kCentralGround,11386.0
127,0,kCentralGround,59144.0
128,5,kExcludedExcited,10141.0
129,0,kCentralGround,55931.0
130,5,kExcludedExcited,10316.0
131,0,kCentralGround,11235.0
132,0,kCentralGround,13688.0
133,5,kExcludedExcited,1753.0
134,0,kCentralGround,13672.0
135,5,kExcludedExcited,1729.0
136,0,kCentralGround,2815.0
137,5,kExcludedExcited,332.0
138,2,kMultiplyHeavy,292.0
139,2,kMultiplyHeavy,214.0
140,2,kMultiplyHeavy,310.0
141,2,kMultiplyHeavy,114.0
142,2,kMultiplyHeavy,62.0
143,2,kMultiplyHeavy,50.0
144,2,kMultiplyHeavy,0.0
145,0,kCentralGround,12919.0
146,5,kExcludedExcited,1873.0
147,0,kCentralGround,9331.0
148,0,kCentralGround,1840.0
149,5,kExcludedExcited,53.0
150,0,kCentralGround,14287.0
151,5,kExcludedExcited,1985.0
152,0,kCentralGround,12906.0
153,5,kExcludedExcited,1903.0
154,0,kCentralGround,1893.0
155,5,kExcludedExcited,57.0
156,0,kCentralGround,3297.0
157,5,kExcludedExcited,359.0
158,0,kCentralGround,3237.0
159,5,kExcludedExcited,346.0
160,0,kCentralGround,650.0
161,5,kExcludedExcited,68.0
162,5,kExcludedExcited,8.0
163,5,kExcludedExcited,85.0
164,5,kExcludedExcited,9.0
165,5,kExcludedExcited,80.0
166,5,kExcludedExcited,12.0
167,5,kExcludedExcited,16.0
168,5,kExcludedExcited,3.0
171,2,kMultiplyHeavy,14.0
172,2,kMultiplyHeavy,8.0
173,2,kMultiplyHeavy,6.0
174,2,kMultiplyHeavy,4.0
