ordinal,category,category_name,total
40,5,kExcludedExcited,546.0
41,0,kCentralGround,364.0
42,5,kExcludedExcited,3458.0
43,0,kCentralGround,1482.0
44,5,kExcludedExcited,3198.0
45,0,kCentralGround,1924.0
47,0,kCentralGround,26936.0
48,5,kExcludedExcited,19708.0
49,0,kCentralGround,9828.0
50,5,kExcludedExcited,21294.0
51,0,kCentralGround,10712.0
53,0,kCentralGround,28912.0
54,0,kCentralGround,156052.0
55,5,kExcludedExcited,21086.0
56,0,kCentralGround,11830.0
64,5,kExcludedExcited,4344.0
65,0,kCentralGround,2376.0
66,5,kExcludedExcited,28368.0
67,0,kCentralGround,13584.0
68,5,kExcludedExcited,29520.0
69,0,kCentralGround,14400.0
70,0,kCentralGround,236280.0
71,5,kExcludedExcited,170208.0
72,0,kCentralGround,88200.0
73,5,kExcludedExcited,165000.0
74,0,kCentralGround,83832.0
75,0,kCentralGround,232032.0
77,0,kCentralGround,1305648.0
78,5,kExcludedExcited,168384.0
79,0,kCentralGround,84624.0
81,4,kExcludedVector,4440.0
82,0,kCentralGround,2058.0
84,4,kExcludedVector,461942.0
85,0,kCentralGround,212004.0
87,4,kExcludedVector,2063958.0
88,0,kCentralGround,935714.0
90,4,kExcludedVector,2049008.0
91,0,kCentralGround,932100.0
93,4,kExcludedVector,2563968.0
94,0,kCentralGround,2937624.0
96,4,kExcludedVector,11557944.0
97,0,kCentralGround,13300128.0
99,4,kExcludedVector,11548488.0
100,0,kCentralGround,13280232.0
101,0,kCentralGround,13337208.0
102,4,kExcludedVector,11620056.0
104,0,kCentralGround,13284696.0
105,4,kExcludedVector,11607432.0
107,0,kCentralGround,2945880.0
108,4,kExcludedVector,2548032.0
110,0,kCentralGround,934206.0
111,4,kExcludedVector,2043210.0
113,0,kCentralGround,935818.0
114,4,kExcludedVector,2045316.0
116,0,kCentralGround,214734.0
117,4,kExcludedVector,467012.0
119,0,kCentralGround,2100.0
120,4,kExcludedVector,4936.0
122,0,kCentralGround,94824.0
123,5,kExcludedExcited,177072.0
124,0,kCentralGround,1306584.0
126,0,kCentralGround,237504.0
127,0,kCentralGround,93192.0
128,5,kExcludedExcited,170760.0
129,0,kCentralGround,91848.0
130,5,kExcludedExcited,173448.0
131,0,kCentralGround,237600.0
132,0,kCentralGround,15504.0
133,5,kExcludedExcited,31104.0
134,0,kCentralGround,16344.0
135,5,kExcludedExcited,29544.0
136,0,kCentralGround,2256.0
137,5,kExcludedExcited,4728.0
145,0,kCentralGround,16822.0
146,5,kExcludedExcited,23868.0
147,0,kCentralGround,158288.0
148,0,kCentralGround,28236.0
150,0,kCentralGround,15834.0
151,5,kExcludedExcited,25428.0
152,0,kCentralGround,15782.0
153,5,kExcludedExcited,25038.0
154,0,kCentralGround,29562.0
156,0,kCentralGround,3172.0
157,5,kExcludedExcited,4160.0
158,0,kCentralGround,2860.0
159,5,kExcludedExcited,4758.0
160,0,kCentralGround,572.0
161,5,kExcludedExcited,650.0
