ordinal,category,category_name,total
26,2,kMultiplyHeavy,2.0
27,2,kMultiplyHeavy,6.0
28,2,kMultiplyHeavy,14.0
29,2,kMultiplyHeavy,14.0
30,2,kMultiplyHeavy,6.0
33,5,kExcludedExcited,16.0
34,5,kExcludedExcited,5.0
35,5,kExcludedExcited,71.0
36,5,kExcludedExcited,57.0
37,5,kExcludedExcited,53.0
38,5,kExcludedExcited,61.0
39,5,kExcludedExcited,12.0
40,5,kExcludedExcited,554.0
41,0,kCentralGround,593.0
42,5,kExcludedExcited,2177.0
43,0,kCentralGround,2168.0
44,5,kExcludedExcited,2167.0
45,0,kCentralGround,2111.0
46,5,kExcludedExcited,49.0
47,0,kCentralGround,2146.0
48,5,kExcludedExcited,6512.0
49,0,kCentralGround,6566.0
50,5,kExcludedExcited,7777.0
51,0,kCentralGround,7795.0
52,5,kExcludedExcited,60.0
53,0,kCentralGround,2011.0
54,0,kCentralGround,8466.0
55,5,kExcludedExcited,6516.0
56,0,kCentralGround,6717.0
58,2,kMultiplyHeavy,70.0
59,2,kMultiplyHeavy,66.0
60,2,kMultiplyHeavy,368.0
61,2,kMultiplyHeavy,320.0
62,2,kMultiplyHeavy,368.0
63,2,kMultiplyHeavy,330.0
64,5,kExcludedExcited,2807.0
65,0,kCentralGround,2998.0
66,5,kExcludedExcited,9171.0
67,0,kCentralGround,10262.0
68,5,kExcludedExcited,9417.0
69,0,kCentralGround,10012.0
70,0,kCentralGround,12141.0
71,5,kExcludedExcited,27832.0
72,0,kCentralGround,31863.0
73,5,kExcludedExcited,31533.0
74,0,kCentralGround,34767.0
75,0,kCentralGround,12260.0
77,0,kCentralGround,52725.0
78,5,kExcludedExcited,27832.0
79,0,kCentralGround,31905.0
81,4,kExcludedVector,82.0
82,0,kCentralGround,36.0
84,4,kExcludedVector,10301.0
85,0,kCentralGround,4752.0
87,4,kExcludedVector,44535.0
88,0,kCentralGround,20555.0
90,4,kExcludedVector,44846.0
91,0,kCentralGround,20688.0
93,4,kExcludedVector,86384.0
94,0,kCentralGround,102319.0
96,4,kExcludedVector,374220.0
97,0,kCentralGround,438613.0
99,4,kExcludedVector,372121.0
100,0,kCentralGround,438733.0
101,0,kCentralGround,439244.0
102,4,kExcludedVector,373090.0
104,0,kCentralGround,438921.0
105,4,kExcludedVector,373718.0
107,0,kCentralGround,103903.0
108,4,kExcludedVector,86710.0
110,0,kCentralGround,20648.0
111,4,kExcludedVector,44363.0
113,0,kCentralGround,20619.0
114,4,kExcludedVector,44802.0
116,0,kCentralGround,4775.0
117,4,kExcludedVector,10564.0
119,0,kCentralGround,39.0
120,4,kExcludedVector,99.0
122,0,kCentralGround,32219.0
123,5,kExcludedExcited,27884.0
124,0,kCentralGround,52420.0
126,0,kCentralGround,12085.0
127,0,kCentralGround,35454.0
128,5,kExcludedExcited,31022.0
129,0,kCentralGround,32258.0
130,5,kExcludedExcited,27900.0
131,0,kCentralGround,12249.0
132,0,kCentralGround,10397.0
133,5,kExcludedExcited,9399.0
134,0,kCentralGround,10517.0
135,5,kExcludedExcited,9532.0
136,0,kCentralGround,3255.0
137,5,kExcludedExcited,3025.0
138,2,kMultiplyHeavy,294.0
139,2,kMultiplyHeavy,284.0
140,2,kMultiplyHeavy,300.0
141,2,kMultiplyHeavy,286.0
142,2,kMultiplyHeavy,18.0
143,2,kMultiplyHeavy,78.0
144,2,kMultiplyHeavy,3.0
145,0,kCentralGround,6800.0
146,5,kExcludedExcited,6497.0
147,0,kCentralGround,8467.0
148,0,kCentralGround,2115.0
149,5,kExcludedExcited,65.0
150,0,kCentralGround,8004.0
151,5,kExcludedExcited,7730.0
152,0,kCentralGround,6804.0
153,5,kExcludedExcited,6439.0
154,0,kCentralGround,2149.0
155,5,kExcludedExcited,52.0
156,0,kCentralGround,2159.0
157,5,kExcludedExcited,2266.0
158,0,kCentralGround,2250.0
159,5,kExcludedExcited,2245.0
160,0,kCentralGround,600.0
161,5,kExcludedExcited,627.0
162,5,kExcludedExcited,11.0
163,5,kExcludedExcited,50.0
164,5,kExcludedExcited,73.0
165,5,kExcludedExcited,65.0
166,5,kExcludedExcited,66.0
167,5,kExcludedExcited,5.0
168,5,kExcludedExcited,11.0
171,2,kMultiplyHeavy,6.0
172,2,kMultiplyHeavy,10.0
173,2,kMultiplyHeavy,6.0
174,2,kMultiplyHeavy,8.0
175,2,kMultiplyHeavy,2.0
