ordinal,category,category_name,total
27,2,kMultiplyHeavy,4.0
28,2,kMultiplyHeavy,6.0
29,2,kMultiplyHeavy,6.0
30,2,kMultiplyHeavy,10.0
32,2,kMultiplyHeavy,1.0
33,5,kExcludedExcited,3.0
34,5,kExcludedExcited,10.0
35,5,kExcludedExcited,11.0
36,5,kExcludedExcited,77.0
37,5,kExcludedExcited,13.0
38,5,kExcludedExcited,78.0
39,5,kExcludedExcited,8.0
40,5,kExcludedExcited,75.0
41,0,kCentralGround,601.0
42,5,kExcludedExcited,363.0
43,0,kCentralGround,3153.0
44,5,kExcludedExcited,350.0
45,0,kCentralGround,3339.0
46,5,kExcludedExcited,55.0
47,0,kCentralGround,1875.0
48,5,kExcludedExcited,1815.0
49,0,kCentralGround,12463.0
50,5,kExcludedExcited,1916.0
51,0,kCentralGround,14014.0
52,5,kExcludedExcited,73.0
53,0,kCentralGround,1878.0
54,0,kCentralGround,9373.0
55,5,kExcludedExcited,1845.0
56,0,kCentralGround,12722.0
57,2,kMultiplyHeavy,3.0
58,2,kMultiplyHeavy,40.0
59,2,kMultiplyHeavy,68.0
60,2,kMultiplyHeavy,178.0
61,2,kMultiplyHeavy,280.0
62,2,kMultiplyHeavy,170.0
63,2,kMultiplyHeavy,324.0
64,5,kExcludedExcited,349.0
65,0,kCentralGround,2754.0
66,5,kExcludedExcited,1787.0
67,0,kCentralGround,13331.0
68,5,kExcludedExcited,1694.0
69,0,kCentralGround,13477.0
70,0,kCentralGround,11575.0
71,5,kExcludedExcited,10363.0
72,0,kCentralGround,54274.0
73,5,kExcludedExcited,9999.0
74,0,kCentralGround,56849.0
75,0,kCentralGround,11397.0
77,0,kCentralGround,60253.0
78,5,kExcludedExcited,10500.0
79,0,kCentralGround,54136.0
81,4,kExcludedVector,102.0
82,0,kCentralGround,39.0
84,4,kExcludedVector,9376.0
85,0,kCentralGround,4302.0
87,4,kExcludedVector,47138.0
88,0,kCentralGround,21621.0
90,4,kExcludedVector,47442.0
91,0,kCentralGround,21669.0
93,4,kExcludedVector,74694.0
94,0,kCentralGround,87020.0
96,4,kExcludedVector,373034.0
97,0,kCentralGround,435707.0
99,4,kExcludedVector,372865.0
100,0,kCentralGround,435553.0
101,0,kCentralGround,435689.0
102,4,kExcludedVector,374247.0
104,0,kCentralGround,436714.0
105,4,kExcludedVector,374146.0
107,0,kCentralGround,87260.0
108,4,kExcludedVector,74682.0
110,0,kCentralGround,21665.0
111,4,kExcludedVector,47411.0
113,0,kCentralGround,21729.0
114,4,kExcludedVector,47341.0
116,0,kCentralGround,4382.0
117,4,kExcludedVector,9307.0
119,0,kCentralGround,41.0
120,4,kExcludedVector,113.0
122,0,kCentralGround,55424.0
123,5,kExcludedExcited,10418.0
124,0,kCentralGround,60256.0
126,0,kCentralGround,11278.0
127,0,kCentralGround,58931.0
128,5,kExcludedExcited,10172.0
129,0,kCentralGround,56306.0
130,5,kExcludedExcited,10294.0
131,0,kCentralGround,11365.0
132,0,kCentralGround,13365.0
133,5,kExcludedExcited,1665.0
134,0,kCentralGround,13099.0
135,5,kExcludedExcited,1698.0
136,0,kCentralGround,2825.0
137,5,kExcludedExcited,295.0
138,2,kMultiplyHeavy,308.0
139,2,kMultiplyHeavy,130.0
140,2,kMultiplyHeavy,358.0
141,2,kMultiplyHeavy,126.0
142,2,kMultiplyHeavy,58.0
143,2,kMultiplyHeavy,20.0
145,0,kCentralGround,12779.0
146,5,kExcludedExcited,1801.0
147,0,kCentralGround,9418.0
148,0,kCentralGround,1946.0
149,5,kExcludedExcited,72.0
150,0,kCentralGround,14246.0
151,5,kExcludedExcited,1927.0
152,0,kCentralGround,13011.0
153,5,kExcludedExcited,1768.0
154,0,kCentralGround,1932.0
155,5,kExcludedExcited,74.0
156,0,kCentralGround,3306.0
157,5,kExcludedExcited,315.0
158,0,kCentralGround,3267.0
159,5,kExcludedExcited,340.0
160,0,kCentralGround,657.0
161,5,kExcludedExcited,58.0
162,5,kExcludedExcited,10.0
163,5,kExcludedExcited,81.0
164,5,kExcludedExcited,15.0
165,5,kExcludedExcited,74.0
166,5,kExcludedExcited,8.0
167,5,kExcludedExcited,15.0
171,2,kMultiplyHeavy,6.0
172,2,kMultiplyHeavy,12.0
173,2,kMultiplyHeavy,12.0
174,2,kMultiplyHeavy,8.0
