ordinal,category,category_name,total
26,2,kMultiplyHeavy,6.0
27,2,kMultiplyHeavy,6.0
28,2,kMultiplyHeavy,4.0
29,2,kMultiplyHeavy,10.0
30,2,kMultiplyHeavy,12.0
33,5,kExcludedExcited,15.0
34,5,kExcludedExcited,18.0
35,5,kExcludedExcited,73.0
36,5,kExcludedExcited,67.0
37,5,kExcludedExcited,58.0
38,5,kExcludedExcited,68.0
39,5,kExcludedExcited,7.0
40,5,kExcludedExcited,601.0
41,0,kCentralGround,589.0
42,5,kExcludedExcited,2193.0
43,0,kCentralGround,2132.0
44,5,kExcludedExcited,2206.0
45,0,kCentralGround,2146.0
46,5,kExcludedExcited,57.0
47,0,kCentralGround,2124.0
48,5,kExcludedExcited,6542.0
49,0,kCentralGround,6637.0
50,5,kExcludedExcited,7748.0
51,0,kCentralGround,7843.0
52,5,kExcludedExcited,70.0
53,0,kCentralGround,2032.0
54,0,kCentralGround,8571.0
55,5,kExcludedExcited,6448.0
56,0,kCentralGround,6728.0
58,2,kMultiplyHeavy,64.0
59,2,kMultiplyHeavy,50.0
60,2,kMultiplyHeavy,338.0
61,2,kMultiplyHeavy,286.0
62,2,kMultiplyHeavy,292.0
63,2,kMultiplyHeavy,306.0
64,5,kExcludedExcited,2817.0
65,0,kCentralGround,3051.0
66,5,kExcludedExcited,9299.0
67,0,kCentralGround,10125.0
68,5,kExcludedExcited,9208.0
69,0,kCentralGround,10344.0
70,0,kCentralGround,12248.0
71,5,kExcludedExcited,27952.0
72,0,kCentralGround,31950.0
73,5,kExcludedExcited,31160.0
74,0,kCentralGround,34557.0
75,0,kCentralGround,12039.0
77,0,kCentralGround,52931.0
78,5,kExcludedExcited,28053.0
79,0,kCentralGround,31387.0
81,4,kExcludedVector,82.0
82,0,kCentralGround,42.0
84,4,kExcludedVector,10493.0
85,0,kCentralGround,4864.0
87,4,kExcludedVector,44774.0
88,0,kCentralGround,20678.0
90,4,kExcludedVector,44993.0
91,0,kCentralGround,20754.0
93,4,kExcludedVector,86467.0
94,0,kCentralGround,102451.0
96,4,kExcludedVector,373577.0
97,0,kCentralGround,436963.0
99,4,kExcludedVector,373192.0
100,0,kCentralGround,438494.0
101,0,kCentralGround,437947.0
102,4,kExcludedVector,372773.0
104,0,kCentralGround,438408.0
105,4,kExcludedVector,373085.0
107,0,kCentralGround,103690.0
108,4,kExcludedVector,87335.0
110,0,kCentralGround,20500.0
111,4,kExcludedVector,44696.0
113,0,kCentralGround,20681.0
114,4,kExcludedVector,44960.0
116,0,kCentralGround,4814.0
117,4,kExcludedVector,10163.0
119,0,kCentralGround,34.0
120,4,kExcludedVector,95.0
122,0,kCentralGround,32191.0
123,5,kExcludedExcited,28029.0
124,0,kCentralGround,52569.0
126,0,kCentralGround,12409.0
127,0,kCentralGround,35021.0
128,5,kExcludedExcited,31123.0
129,0,kCentralGround,32951.0
130,5,kExcludedExcited,28125.0
131,0,kCentralGround,12423.0
132,0,kCentralGround,10558.0
133,5,kExcludedExcited,9571.0
134,0,kCentralGround,10545.0
135,5,kExcludedExcited,9497.0
136,0,kCentralGround,3268.0
137,5,kExcludedExcited,2939.0
138,2,kMultiplyHeavy,284.0
139,2,kMultiplyHeavy,340.0
140,2,kMultiplyHeavy,278.0
141,2,kMultiplyHeavy,288.0
142,2,kMultiplyHeavy,44.0
143,2,kMultiplyHeavy,60.0
144,2,kMultiplyHeavy,0.0
145,0,kCentralGround,6740.0
146,5,kExcludedExcited,6482.0
147,0,kCentralGround,8323.0
148,0,kCentralGround,2077.0
149,5,kExcludedExcited,56.0
150,0,kCentralGround,7991.0
151,5,kExcludedExcited,7783.0
152,0,kCentralGround,6913.0
153,5,kExcludedExcited,6534.0
154,0,kCentralGround,2063.0
155,5,kExcludedExcited,68.0
156,0,kCentralGround,2301.0
157,5,kExcludedExcited,2225.0
158,0,kCentralGround,2236.0
159,5,kExcludedExcited,2213.0
160,0,kCentralGround,602.0
161,5,kExcludedExcited,639.0
162,5,kExcludedExcited,15.0
163,5,kExcludedExcited,57.0
164,5,kExcludedExcited,71.0
165,5,kExcludedExcited,54.0
166,5,kExcludedExcited,74.0
167,5,kExcludedExcited,10.0
168,5,kExcludedExcited,12.0
170,2,kMultiplyHeavy,1.0
171,2,kMultiplyHeavy,8.0
172,2,kMultiplyHeavy,16.0
173,2,kMultiplyHeavy,4.0
174,2,kMultiplyHeavy,10.0
175,2,kMultiplyHeavy,4.0
