ordinal,category,category_name,total
40,5,kExcludedExcited,546.0
41,0,kCentralGround,260.0
42,5,kExcludedExcited,3848.0
43,0,kCentralGround,1950.0
44,5,kExcludedExcited,3484.0
45,0,kCentralGround,1378.0
47,0,kCentralGround,28236.0
48,5,kExcludedExcited,20436.0
49,0,kCentralGround,10608.0
50,5,kExcludedExcited,21866.0
51,0,kCentralGround,10478.0
53,0,kCentralGround,26962.0
54,0,kCentralGround,159302.0
55,5,kExcludedExcited,21970.0
56,0,kCentralGround,10764.0
64,5,kExcludedExcited,3768.0
65,0,kCentralGround,1968.0
66,5,kExcludedExcited,28392.0
67,0,kCentralGround,13896.0
68,5,kExcludedExcited,26832.0
69,0,kCentralGround,14352.0
70,0,kCentralGround,237600.0
71,5,kExcludedExcited,168000.0
72,0,kCentralGround,84672.0
73,5,kExcludedExcited,168384.0
74,0,kCentralGround,83112.0
75,0,kCentralGround,233304.0
77,0,kCentralGround,1312392.0
78,5,kExcludedExcited,170448.0
79,0,kCentralGround,85152.0
81,4,kExcludedVector,4676.0
82,0,kCentralGround,1950.0
84,4,kExcludedVector,455468.0
85,0,kCentralGround,211406.0
87,4,kExcludedVector,2063724.0
88,0,kCentralGround,938522.0
90,4,kExcludedVector,2045654.0
91,0,kCentralGround,936832.0
93,4,kExcludedVector,2561952.0
94,0,kCentralGround,2945664.0
96,4,kExcludedVector,11528136.0
97,0,kCentralGround,13293528.0
99,4,kExcludedVector,11551824.0
100,0,kCentralGround,13275072.0
101,0,kCentralGround,13312008.0
102,4,kExcludedVector,11591856.0
104,0,kCentralGround,13336320.0
105,4,kExcludedVector,11584824.0
107,0,kCentralGround,2953080.0
108,4,kExcludedVector,2548944.0
110,0,kCentralGround,945854.0
111,4,kExcludedVector,2047162.0
113,0,kCentralGround,933010.0
114,4,kExcludedVector,2058004.0
116,0,kCentralGround,212238.0
117,4,kExcludedVector,459004.0
119,0,kCentralGround,2080.0
120,4,kExcludedVector,4180.0
122,0,kCentralGround,93720.0
123,5,kExcludedExcited,174672.0
124,0,kCentralGround,1313832.0
126,0,kCentralGround,236136.0
127,0,kCentralGround,92232.0
128,5,kExcludedExcited,173040.0
129,0,kCentralGround,92832.0
130,5,kExcludedExcited,176808.0
131,0,kCentralGround,235752.0
132,0,kCentralGround,16248.0
133,5,kExcludedExcited,30912.0
134,0,kCentralGround,16080.0
135,5,kExcludedExcited,30528.0
136,0,kCentralGround,2856.0
137,5,kExcludedExcited,4584.0
143,2,kMultiplyHeavy,48.0
145,0,kCentralGround,16562.0
146,5,kExcludedExcited,24882.0
147,0,kCentralGround,161096.0
148,0,kCentralGround,28964.0
150,0,kCentralGround,16614.0
151,5,kExcludedExcited,24856.0
152,0,kCentralGround,16146.0
153,5,kExcludedExcited,24622.0
154,0,kCentralGround,29458.0
156,0,kCentralGround,3042.0
157,5,kExcludedExcited,4628.0
158,0,kCentralGround,2912.0
159,5,kExcludedExcited,4810.0
160,0,kCentralGround,546.0
161,5,kExcludedExcited,754.0
162,5,kExcludedExcited,26.0
165,5,kExcludedExcited,26.0
