ordinal,category,category_name,total
40,5,kExcludedExcited,442.0
41,0,kCentralGround,286.0
42,5,kExcludedExcited,3146.0
43,0,kCentralGround,1768.0
44,5,kExcludedExcited,3016.0
45,0,kCentralGround,1742.0
47,0,kCentralGround,29406.0
48,5,kExcludedExcited,20176.0
49,0,kCentralGround,10504.0
50,5,kExcludedExcited,21216.0
51,0,kCentralGround,9412.0
53,0,kCentralGround,27378.0
54,0,kCentralGround,156234.0
55,5,kExcludedExcited,21840.0
56,0,kCentralGround,10244.0
64,5,kExcludedExcited,4488.0
65,0,kCentralGround,2352.0
66,5,kExcludedExcited,27456.0
67,0,kCentralGround,14280.0
68,5,kExcludedExcited,27984.0
69,0,kCentralGround,14040.0
70,0,kCentralGround,236688.0
71,5,kExcludedExcited,171168.0
72,0,kCentralGround,86448.0
73,5,kExcludedExcited,166224.0
74,0,kCentralGround,83184.0
75,0,kCentralGround,236160.0
77,0,kCentralGround,1299696.0
78,5,kExcludedExcited,169320.0
79,0,kCentralGround,85008.0
81,4,kExcludedVector,4026.0
82,0,kCentralGround,2002.0
84,4,kExcludedVector,451282.0
85,0,kCentralGround,211198.0
87,4,kExcludedVector,2059018.0
88,0,kCentralGround,932802.0
90,4,kExcludedVector,2054156.0
91,0,kCentralGround,939536.0
93,4,kExcludedVector,2558040.0
94,0,kCentralGround,2944752.0
96,4,kExcludedVector,11571504.0
97,0,kCentralGround,13277160.0
99,4,kExcludedVector,11588640.0
100,0,kCentralGround,13306560.0
101,0,kCentralGround,13305864.0
102,4,kExcludedVector,11616528.0
104,0,kCentralGround,13309992.0
105,4,kExcludedVector,11584560.0
107,0,kCentralGround,2938824.0
108,4,kExcludedVector,2552808.0
110,0,kCentralGround,935064.0
111,4,kExcludedVector,2049710.0
113,0,kCentralGround,937326.0
114,4,kExcludedVector,2055014.0
116,0,kCentralGround,211926.0
117,4,kExcludedVector,463372.0
119,0,kCentralGround,1998.0
120,4,kExcludedVector,4988.0
122,0,kCentralGround,94872.0
123,5,kExcludedExcited,174216.0
124,0,kCentralGround,1300536.0
126,0,kCentralGround,238752.0
127,0,kCentralGround,94584.0
128,5,kExcludedExcited,176424.0
129,0,kCentralGround,93264.0
130,5,kExcludedExcited,175704.0
131,0,kCentralGround,236352.0
132,0,kCentralGround,16176.0
133,5,kExcludedExcited,30504.0
134,0,kCentralGround,15624.0
135,5,kExcludedExcited,31248.0
136,0,kCentralGround,2688.0
137,5,kExcludedExcited,4752.0
141,2,kMultiplyHeavy,48.0
145,0,kCentralGround,16172.0
146,5,kExcludedExcited,24570.0
147,0,kCentralGround,156442.0
148,0,kCentralGround,29536.0
150,0,kCentralGround,16822.0
151,5,kExcludedExcited,25012.0
152,0,kCentralGround,16900.0
153,5,kExcludedExcited,24024.0
154,0,kCentralGround,30576.0
156,0,kCentralGround,3094.0
157,5,kExcludedExcited,4160.0
158,0,kCentralGround,2470.0
159,5,kExcludedExcited,5330.0
160,0,kCentralGround,390.0
161,5,kExcludedExcited,754.0
